order_id,customer_name,email,phone,city,order_date,product,status,amount,month
532,Maxim Orlov,maxim.orlov@example.com,3725555982,Saint Petersburg,,Sneakers,paid,36.92,NaT
533,Kate Miller,kate.miller@mail.com,79280521873,Moscow,,Coat,paid,116.7,NaT
534,John Smith,john.smith@gmail.com,555702433,Moscow,,T-shirt,pending,59.45,NaT
535,Maria Petrova,maria.petrova@mail.com,74189593189,Tallinn,,Jacket,paid,87.41,NaT
536,Maxim Orlov,maxim.orlov@mail.com,76474272494,Saint Petersburg,,Coat,cancelled,122.37,NaT
537,Kate Miller,kate.miller@gmail.com,79188753085,Berlin,,Bag,cancelled,76.98,NaT
538,Kate Miller,kate.miller@gmail.com,79428096352,Moscow,,Jacket,paid,100.77,NaT
539,Ivan Kuznetsov,ivan.kuznetsov @gmail.com,555433193,Tallinn,2025-02-07,Boots,pending,170.31,2025-02
540,Anna Ivanova,anna.ivanova@mail.com,3725556651,Riga,2025-04-24,Jeans,paid,91.16,2025-04
541,Ivan Kuznetsov,ivan.kuznetsov@example.com,3725553286,Berlin,,T-shirt,paid,161.78,NaT
542,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,3725551108,Moscow,,Bag,paid,63.51,NaT
543,Ivan Kuznetsov,ivan.kuznetsov@mail.com,555144284,Unknown,2025-05-24,Sneakers,paid,146.49,2025-05
544,Olga Sokolova,olga.sokolova@mail.com,555230208,Saint Petersburg,,Sneakers,paid,192.08,NaT
545,Olga Sokolova,olga.sokolova@example.com,77497147047,Saint Petersburg,2025-05-04,Jacket,paid,15.0,2025-05
546,Kate Miller,kate.miller@gmail.com,3725555252,Moscow,,T-shirt,paid,80.16,NaT
547,Anna Ivanova,anna.ivanova@mail.com,3725556917,Moscow,,Bag,paid,148.85,NaT
548,John Smith,john.smith @gmail.com,78042082047,Tallinn,,Dress,cancelled,109.85,NaT
549,Kate Miller,kate.miller @gmail.com,555243601,Moscow,,Dress,paid,138.56,NaT
550,Maria Petrova,maria.petrova @gmail.com,555933729,Moscow,,Jacket,pending,89.8,NaT
551,Olga Sokolova,olga.sokolova@mail.com,3725553277,Moscow,,Bag,paid,124.33,NaT
552,Maria Petrova,maria.petrova @gmail.com,3725556036,Moscow,2025-04-19,Dress,paid,112.22,2025-04
553,Maxim Orlov,maxim.orlov@example.com,70463072131,Moscow,2025-05-12,Jeans,paid,178.39,2025-05
554,John Smith,john.smith@mail.com,72584676841,Moscow,,Dress,paid,132.72,NaT
555,Olga Sokolova,olga.sokolova@mail.com,72632627835,Berlin,,Sneakers,cancelled,136.88,NaT
556,Alex Brown,alex.brown @gmail.com,72306940725,Riga,,T-shirt,paid,99.41,NaT
557,Maxim Orlov,maxim.orlov@gmail.com,3725553963,Tallinn,,Dress,cancelled,95.62,NaT
558,John Smith,john.smith @gmail.com,79828050239,Moscow,,Boots,pending,98.37,NaT
559,Maxim Orlov,maxim.orlov@mail.com,555336845,Riga,,T-shirt,paid,139.72,NaT
560,Anna Ivanova,anna.ivanova@example.com,3725552723,Moscow,,Coat,paid,98.95,NaT
561,Kate Miller,kate.miller @gmail.com,3725556548,Saint Petersburg,,Jeans,cancelled,134.49,NaT
562,Kate Miller,kate.miller@example.com,3725557626,Riga,,Jacket,paid,223.77,NaT
563,Maria Petrova,maria.petrova@gmail.com,74588007201,Tallinn,,Coat,pending,163.56,NaT
564,John Smith,john.smith@gmail.com,555904857,Saint Petersburg,,T-shirt,cancelled,103.7,NaT
565,Anna Ivanova,anna.ivanova@gmail.com,555224921,Moscow,,Coat,cancelled,180.06,NaT
566,Olga Sokolova,olga.sokolova @gmail.com,74872589903,Berlin,,Jacket,cancelled,99.6,NaT
567,Maxim Orlov,maxim.orlov@example.com,555631297,Berlin,2025-05-07,T-shirt,pending,18.09,2025-05
568,Kate Miller,kate.miller@gmail.com,555719145,Tallinn,2025-03-31,Boots,paid,69.6,2025-03
569,Ivan Kuznetsov,ivan.kuznetsov@mail.com,71508689990,Saint Petersburg,,Dress,paid,26.46,NaT
570,Olga Sokolova,olga.sokolova@gmail.com,555278026,Tallinn,,Boots,pending,102.42,NaT
571,Anna Ivanova,anna.ivanova@example.com,75971296417,Saint Petersburg,,T-shirt,cancelled,120.92,NaT
572,Kate Miller,kate.miller @gmail.com,3725555907,Moscow,2025-05-08,Bag,pending,203.82,2025-05
573,Olga Sokolova,olga.sokolova@gmail.com,79560107471,Moscow,2025-01-24,T-shirt,pending,136.35,2025-01
574,John Smith,john.smith@example.com,555319927,Berlin,,T-shirt,paid,109.04,NaT
575,Ivan Kuznetsov,ivan.kuznetsov@example.com,76508461289,Berlin,,Coat,cancelled,161.47,NaT
576,Alex Brown,alex.brown@example.com,72691907159,Unknown,,Coat,pending,15.0,NaT
577,Ivan Kuznetsov,ivan.kuznetsov@example.com,73913307055,Saint Petersburg,,Coat,pending,131.78,NaT
578,Alex Brown,alex.brown@example.com,3725554907,Berlin,,Boots,cancelled,158.54,NaT
579,Anna Ivanova,anna.ivanova @gmail.com,555385959,Moscow,2025-03-13,Jacket,paid,46.07,2025-03
580,Anna Ivanova,anna.ivanova@gmail.com,555730823,Tallinn,2025-06-21,Coat,paid,177.19,2025-06
581,John Smith,john.smith@gmail.com,3725559551,Tallinn,2025-03-02,T-shirt,cancelled,136.92,2025-03
582,Alex Brown,alex.brown@example.com,3725554571,Berlin,,Sneakers,cancelled,99.24,NaT
583,Kate Miller,kate.miller@gmail.com,76115094199,Moscow,,T-shirt,cancelled,151.64,NaT
584,Kate Miller,kate.miller@mail.com,72601954488,Saint Petersburg,,Jeans,cancelled,233.53,NaT
585,Ivan Kuznetsov,ivan.kuznetsov@mail.com,72943119201,Tallinn,,Jeans,pending,129.09,NaT
586,John Smith,john.smith @gmail.com,3725555872,Riga,,Jacket,cancelled,132.41,NaT
587,Kate Miller,kate.miller@example.com,555964446,Berlin,,T-shirt,cancelled,97.03,NaT
588,Anna Ivanova,anna.ivanova@gmail.com,3725554010,Tallinn,,Dress,paid,77.51,NaT
589,Maria Petrova,maria.petrova @gmail.com,73277758858,Tallinn,,Jacket,cancelled,161.52,NaT
590,Maria Petrova,maria.petrova@mail.com,3725553842,Tallinn,,Bag,paid,77.2,NaT
591,Anna Ivanova,anna.ivanova @gmail.com,75146514161,Tallinn,,Jeans,paid,123.58,NaT
592,John Smith,john.smith@mail.com,70504016658,Riga,,Jacket,paid,96.12,NaT
593,Alex Brown,alex.brown @gmail.com,555952924,Saint Petersburg,,Bag,pending,143.95,NaT
594,Alex Brown,alex.brown@example.com,3725553955,Riga,,Bag,pending,136.68,NaT
595,Maxim Orlov,maxim.orlov@gmail.com,77271480813,Tallinn,2025-02-24,Jeans,paid,171.88,2025-02
596,John Smith,john.smith@gmail.com,555449031,Berlin,2025-04-01,Sneakers,paid,94.5,2025-04
597,Olga Sokolova,olga.sokolova@example.com,3725555956,Saint Petersburg,,Coat,cancelled,106.51,NaT
598,Maxim Orlov,maxim.orlov@mail.com,74680002451,Moscow,,T-shirt,paid,71.06,NaT
599,Maria Petrova,maria.petrova@example.com,555884149,Tallinn,,Coat,pending,97.79,NaT
600,Maxim Orlov,maxim.orlov @gmail.com,3725558208,Saint Petersburg,,Coat,cancelled,138.87,NaT
601,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,76191279918,Moscow,,Coat,paid,157.85,NaT
602,Kate Miller,kate.miller@gmail.com,79312756126,Berlin,2025-03-11,Bag,paid,73.89,2025-03
603,Maria Petrova,maria.petrova@example.com,77594590645,Moscow,,Boots,pending,163.48,NaT
604,John Smith,john.smith@mail.com,74643131245,Saint Petersburg,,Sneakers,pending,187.78,NaT
605,Anna Ivanova,,3725556323,Moscow,,Dress,cancelled,140.67,NaT
606,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,555367558,Moscow,,Boots,cancelled,213.84,NaT
607,Olga Sokolova,olga.sokolova @gmail.com,74858839243,Riga,,Jacket,cancelled,81.31,NaT
608,Maxim Orlov,maxim.orlov@mail.com,555194604,Tallinn,,Dress,paid,57.77,NaT
609,Kate Miller,kate.miller@example.com,555779068,Riga,,Jeans,paid,31.06,NaT
610,Maria Petrova,maria.petrova@mail.com,76132061410,Moscow,2025-01-13,Dress,cancelled,194.8,2025-01
611,Ivan Kuznetsov,ivan.kuznetsov@example.com,555587227,Moscow,,Dress,cancelled,152.72,NaT
612,Maria Petrova,maria.petrova @gmail.com,74652697543,Riga,,Jacket,pending,117.22,NaT
613,Kate Miller,kate.miller @gmail.com,78925889192,Berlin,2025-03-08,Sneakers,paid,134.0,2025-03
614,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,555280077,Berlin,,Jacket,pending,63.73,NaT
615,Kate Miller,kate.miller@example.com,3725555958,Saint Petersburg,,Sneakers,paid,242.29,NaT
616,Maxim Orlov,maxim.orlov @gmail.com,3725554961,Tallinn,,Sneakers,paid,126.46,NaT
617,Maria Petrova,maria.petrova @gmail.com,555608608,Berlin,,Boots,paid,125.47,NaT
618,Kate Miller,kate.miller@gmail.com,3725552682,Berlin,,Jacket,paid,156.29,NaT
619,Anna Ivanova,anna.ivanova@gmail.com,3725557914,Riga,2025-03-10,Dress,cancelled,144.05,2025-03
620,Kate Miller,kate.miller@example.com,74987889148,Saint Petersburg,,Bag,pending,131.19,NaT
621,Maxim Orlov,maxim.orlov @gmail.com,555858115,Riga,2025-06-22,Coat,paid,80.48,2025-06
622,Olga Sokolova,olga.sokolova@gmail.com,3725558911,Tallinn,,Jacket,pending,143.57,NaT
623,Alex Brown,alex.brown @gmail.com,75415129153,Berlin,,Sneakers,paid,214.1,NaT
624,Kate Miller,kate.miller@example.com,70973627242,Tallinn,,T-shirt,paid,187.27,NaT
625,Olga Sokolova,olga.sokolova @gmail.com,72875420006,Moscow,,Dress,paid,199.66,NaT
626,Anna Ivanova,anna.ivanova@gmail.com,71553225274,Berlin,2025-03-16,Jacket,paid,94.44,2025-03
627,Maria Petrova,maria.petrova@mail.com,3725556482,Moscow,,Bag,cancelled,70.52,NaT
628,Kate Miller,kate.miller@mail.com,555279581,Saint Petersburg,,Coat,cancelled,113.71,NaT
629,Ivan Kuznetsov,ivan.kuznetsov @gmail.com,555940715,Tallinn,2025-04-28,Sneakers,cancelled,122.79,2025-04
630,Maria Petrova,,555172961,Tallinn,,Sneakers,paid,174.71,NaT
631,Anna Ivanova,anna.ivanova@mail.com,78046820375,Saint Petersburg,,Coat,cancelled,35.38,NaT
632,Maxim Orlov,maxim.orlov @gmail.com,77095445250,Saint Petersburg,2025-03-30,Jeans,paid,196.48,2025-03
633,Anna Ivanova,anna.ivanova@mail.com,73779036992,Berlin,,Jeans,cancelled,112.1,NaT
634,Kate Miller,kate.miller @gmail.com,555129246,Moscow,2025-04-19,T-shirt,pending,98.66,2025-04
635,Kate Miller,kate.miller@gmail.com,555893310,Tallinn,2025-05-27,Bag,cancelled,69.39,2025-05
636,Alex Brown,alex.brown@mail.com,555398357,Tallinn,2025-05-14,Bag,pending,37.26,2025-05
637,Maxim Orlov,maxim.orlov@gmail.com,3725553401,Riga,,Bag,cancelled,161.16,NaT
638,John Smith,john.smith@mail.com,555522317,Riga,,Boots,paid,123.67,NaT
639,Maria Petrova,maria.petrova @gmail.com,71965861527,Unknown,2025-05-12,Jacket,cancelled,55.5,2025-05
640,Anna Ivanova,anna.ivanova @gmail.com,3725557051,Berlin,2025-04-05,Coat,paid,55.25,2025-04
641,Kate Miller,kate.miller@mail.com,3725557135,Tallinn,,Sneakers,pending,103.21,NaT
642,Olga Sokolova,olga.sokolova @gmail.com,3725553999,Moscow,2025-02-01,Boots,cancelled,203.45,2025-02
643,Olga Sokolova,olga.sokolova@example.com,75915482645,Berlin,,Jacket,cancelled,107.02,NaT
644,Maxim Orlov,maxim.orlov @gmail.com,3725556328,Riga,,Jeans,paid,44.84,NaT
645,Maria Petrova,maria.petrova@gmail.com,72770939734,Berlin,,Sneakers,cancelled,107.71,NaT
646,Alex Brown,alex.brown@example.com,79106546880,Saint Petersburg,,Bag,cancelled,106.36,NaT
647,John Smith,john.smith@mail.com,3725557583,Moscow,,T-shirt,cancelled,15.0,NaT
648,Olga Sokolova,olga.sokolova@gmail.com,555204158,Moscow,,Coat,pending,117.29,NaT
649,Ivan Kuznetsov,ivan.kuznetsov @gmail.com,3725551965,Tallinn,2025-01-07,Dress,pending,108.45,2025-01
650,Maria Petrova,maria.petrova@example.com,3725556311,Riga,2025-03-03,Boots,paid,154.81,2025-03
651,Olga Sokolova,olga.sokolova@gmail.com,3725556215,Saint Petersburg,,Sneakers,pending,212.45,NaT
652,John Smith,john.smith @gmail.com,555419409,Moscow,2025-01-22,T-shirt,cancelled,176.33,2025-01
653,Maria Petrova,maria.petrova @gmail.com,3725559806,Berlin,,Jeans,paid,106.56,NaT
654,Anna Ivanova,anna.ivanova@gmail.com,76862789747,Saint Petersburg,,Jeans,paid,64.67,NaT
655,Maria Petrova,maria.petrova@gmail.com,79189727921,Berlin,,T-shirt,pending,248.67,NaT
656,Olga Sokolova,olga.sokolova@example.com,3725555473,Moscow,2025-04-28,Sneakers,cancelled,122.96,2025-04
657,Anna Ivanova,anna.ivanova@gmail.com,72797168211,Moscow,2025-01-08,T-shirt,cancelled,120.7,2025-01
658,Kate Miller,kate.miller@example.com,555979908,Saint Petersburg,,Sneakers,pending,118.79,NaT
659,Kate Miller,kate.miller @gmail.com,3725552474,Riga,,Bag,paid,129.9,NaT
660,Alex Brown,alex.brown@example.com,72121762474,Berlin,2025-02-19,Coat,paid,112.78,2025-02
661,Maria Petrova,maria.petrova@gmail.com,73674254156,Moscow,,Jeans,cancelled,91.32,NaT
662,Maxim Orlov,maxim.orlov@gmail.com,555772101,Berlin,,Jacket,cancelled,92.66,NaT
663,Kate Miller,kate.miller@gmail.com,3725554678,Berlin,,Sneakers,paid,118.36,NaT
664,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,555306440,Moscow,2025-01-17,Jacket,cancelled,92.83,2025-01
665,Anna Ivanova,anna.ivanova@mail.com,3725555102,Berlin,,Bag,paid,84.36,NaT
666,Maxim Orlov,maxim.orlov@gmail.com,3725558314,Moscow,,Coat,paid,125.32,NaT
667,Maxim Orlov,maxim.orlov@gmail.com,3725555939,Moscow,2025-01-27,Jeans,cancelled,107.25,2025-01
668,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,555344435,Berlin,,Dress,pending,195.2,NaT
669,Anna Ivanova,anna.ivanova@example.com,3725559474,Moscow,,Bag,paid,15.0,NaT
670,Olga Sokolova,olga.sokolova@mail.com,3725557897,Saint Petersburg,,Boots,cancelled,174.58,NaT
671,Kate Miller,kate.miller@mail.com,555913166,Tallinn,2025-03-21,Sneakers,cancelled,182.3,2025-03
672,Maria Petrova,maria.petrova@gmail.com,555631741,Unknown,,Dress,pending,16.33,NaT
673,Alex Brown,alex.brown@example.com,77268862104,Tallinn,,T-shirt,paid,102.87,NaT
674,John Smith,john.smith@example.com,3725551691,Saint Petersburg,,Bag,cancelled,101.43,NaT
675,Kate Miller,kate.miller@example.com,555519758,Berlin,,Dress,paid,49.62,NaT
676,Olga Sokolova,olga.sokolova@example.com,3725554185,Moscow,,Bag,pending,81.11,NaT
677,Maria Petrova,maria.petrova@mail.com,3725555029,Moscow,,Boots,paid,64.47,NaT
678,Kate Miller,kate.miller @gmail.com,555578364,Berlin,,Boots,paid,207.61,NaT
679,John Smith,john.smith @gmail.com,70814502461,Berlin,2025-04-07,Boots,paid,166.78,2025-04
680,Anna Ivanova,anna.ivanova @gmail.com,555408472,Saint Petersburg,,Coat,cancelled,183.58,NaT
681,Maxim Orlov,maxim.orlov @gmail.com,70278627610,Tallinn,2025-04-10,Jacket,cancelled,156.08,2025-04
682,Maxim Orlov,maxim.orlov @gmail.com,77277863632,Tallinn,,Sneakers,paid,63.55,NaT
683,Alex Brown,alex.brown @gmail.com,555345770,Tallinn,,Jeans,cancelled,93.77,NaT
684,John Smith,john.smith @gmail.com,71510002930,Tallinn,,Boots,cancelled,144.47,NaT
685,Maxim Orlov,maxim.orlov@example.com,555485364,Riga,,Bag,pending,58.89,NaT
686,John Smith,john.smith@mail.com,555408824,Unknown,,Sneakers,cancelled,155.65,NaT
687,Alex Brown,alex.brown@mail.com,555807901,Berlin,,Coat,cancelled,107.98,NaT
688,Olga Sokolova,olga.sokolova@gmail.com,555395536,Moscow,2025-04-14,Jacket,cancelled,101.26,2025-04
689,Maria Petrova,maria.petrova@example.com,3725554728,Riga,2025-05-13,Jacket,pending,155.55,2025-05
690,John Smith,john.smith@mail.com,3725554077,Moscow,,T-shirt,paid,142.21,NaT
691,Maria Petrova,maria.petrova@mail.com,555624078,Tallinn,,Jeans,pending,101.95,NaT
692,Anna Ivanova,anna.ivanova@gmail.com,78565270204,Berlin,2025-06-11,Boots,cancelled,177.97,2025-06
693,Alex Brown,alex.brown@example.com,555660453,Riga,,Jeans,paid,65.95,NaT
694,Maria Petrova,maria.petrova@gmail.com,3725553910,Tallinn,,Jeans,paid,150.8,NaT
695,Alex Brown,alex.brown@mail.com,555173378,Tallinn,,Boots,paid,149.66,NaT
696,John Smith,john.smith @gmail.com,3725559789,Riga,,Coat,pending,104.52,NaT
697,Alex Brown,alex.brown@example.com,3725555512,Berlin,2025-04-13,T-shirt,cancelled,136.31,2025-04
698,Maxim Orlov,maxim.orlov@example.com,74686250332,Saint Petersburg,,Boots,paid,57.44,NaT
699,Ivan Kuznetsov,ivan.kuznetsov @gmail.com,555747743,Berlin,2025-04-09,Dress,cancelled,166.2,2025-04
700,Anna Ivanova,,76604532467,Saint Petersburg,2025-01-18,Jacket,cancelled,110.75,2025-01
701,John Smith,john.smith@mail.com,555892091,Saint Petersburg,,Sneakers,cancelled,93.86,NaT
702,Anna Ivanova,anna.ivanova@gmail.com,3725558567,Moscow,,T-shirt,cancelled,172.45,NaT
703,Maxim Orlov,maxim.orlov@example.com,555186558,Moscow,,Coat,paid,84.78,NaT
704,John Smith,john.smith @gmail.com,3725555819,Moscow,,Jacket,pending,49.58,NaT
705,Maria Petrova,maria.petrova @gmail.com,555807835,Berlin,,Dress,cancelled,42.17,NaT
706,Olga Sokolova,olga.sokolova@example.com,555727263,Saint Petersburg,,Bag,paid,150.3,NaT
707,Anna Ivanova,anna.ivanova@example.com,79415220367,Moscow,,Coat,paid,55.98,NaT
708,Anna Ivanova,anna.ivanova@example.com,555212914,Saint Petersburg,2025-05-24,Boots,cancelled,207.74,2025-05
709,John Smith,john.smith @gmail.com,3725554502,Moscow,,Boots,paid,15.9,NaT
710,Maxim Orlov,maxim.orlov @gmail.com,77795730263,Saint Petersburg,,Boots,pending,204.82,NaT
711,Maxim Orlov,maxim.orlov@gmail.com,3725559784,Tallinn,,Coat,pending,130.55,NaT
712,Maria Petrova,maria.petrova@mail.com,71439265956,Saint Petersburg,,Sneakers,paid,115.16,NaT
713,Anna Ivanova,anna.ivanova@gmail.com,3725556060,Tallinn,,Jacket,pending,92.75,NaT
714,Alex Brown,alex.brown @gmail.com,3725557156,Tallinn,,Coat,pending,139.96,NaT
715,Kate Miller,kate.miller@gmail.com,78493587758,Tallinn,,T-shirt,paid,118.12,NaT
716,Alex Brown,alex.brown@gmail.com,73090238502,Riga,2025-04-08,Sneakers,paid,175.17,2025-04
717,Maxim Orlov,maxim.orlov@gmail.com,3725554153,Saint Petersburg,2025-02-14,Bag,cancelled,125.71,2025-02
718,John Smith,john.smith@example.com,3725558652,Saint Petersburg,,Jeans,pending,127.52,NaT
719,Maxim Orlov,maxim.orlov @gmail.com,555919240,Riga,,Boots,cancelled,101.82,NaT
720,Ivan Kuznetsov,ivan.kuznetsov @gmail.com,555120773,Moscow,,Coat,pending,117.15,NaT
721,Ivan Kuznetsov,ivan.kuznetsov@example.com,75511412632,Moscow,,Jacket,paid,135.39,NaT
722,Maria Petrova,maria.petrova @gmail.com,555113457,Tallinn,,Boots,cancelled,34.49,NaT
723,Olga Sokolova,olga.sokolova@gmail.com,74829594122,Saint Petersburg,,T-shirt,cancelled,52.59,NaT
724,Maxim Orlov,maxim.orlov@mail.com,555782524,Moscow,,Coat,pending,157.16,NaT
725,Maxim Orlov,maxim.orlov @gmail.com,3725555166,Tallinn,,Boots,paid,128.54,NaT
726,Alex Brown,alex.brown@example.com,76128366328,Tallinn,2025-03-19,Jeans,cancelled,110.8,2025-03
727,John Smith,john.smith@gmail.com,74907917027,Saint Petersburg,2025-02-23,Sneakers,paid,120.92,2025-02
728,Maxim Orlov,maxim.orlov@gmail.com,555173234,Moscow,,Bag,cancelled,137.38,NaT
729,Maria Petrova,maria.petrova@gmail.com,3725558383,Saint Petersburg,,Jeans,cancelled,93.01,NaT
730,Maxim Orlov,maxim.orlov@gmail.com,555183686,Moscow,,Bag,cancelled,81.08,NaT
731,Maxim Orlov,maxim.orlov@gmail.com,74102611752,Berlin,,Sneakers,cancelled,129.79,NaT
732,Olga Sokolova,olga.sokolova@example.com,555893679,Saint Petersburg,,T-shirt,cancelled,71.08,NaT
733,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,3725556833,Moscow,2025-04-27,Sneakers,paid,140.41,2025-04
734,Olga Sokolova,olga.sokolova @gmail.com,70807174408,Moscow,,T-shirt,cancelled,34.87,NaT
735,Alex Brown,alex.brown@example.com,555875112,Moscow,2025-05-02,Boots,pending,171.46,2025-05
736,Alex Brown,alex.brown @gmail.com,555699672,Berlin,,Jacket,paid,143.63,NaT
737,Maxim Orlov,maxim.orlov@gmail.com,3725558899,Moscow,,Dress,cancelled,132.8,NaT
738,Anna Ivanova,anna.ivanova @gmail.com,3725556349,Moscow,2025-03-07,Coat,cancelled,169.13,2025-03
739,Maxim Orlov,maxim.orlov@gmail.com,72579898495,Tallinn,,Boots,paid,203.27,NaT
740,Alex Brown,alex.brown@mail.com,3725552895,Saint Petersburg,2025-03-29,Dress,pending,170.72,2025-03
741,Maria Petrova,maria.petrova@mail.com,555704941,Tallinn,2025-01-16,Boots,pending,27.96,2025-01
742,Kate Miller,,555795984,Tallinn,2025-01-03,Coat,pending,56.02,2025-01
743,Alex Brown,alex.brown@example.com,3725558467,Tallinn,2025-06-20,Jeans,cancelled,88.76,2025-06
744,John Smith,john.smith@mail.com,555761732,Moscow,2025-03-16,T-shirt,paid,121.3,2025-03
745,Alex Brown,alex.brown @gmail.com,75977769260,Tallinn,,Boots,cancelled,145.88,NaT
746,Kate Miller,kate.miller@example.com,75510614294,Tallinn,2025-02-19,Dress,paid,83.71,2025-02
747,Kate Miller,kate.miller@gmail.com,72811631556,Saint Petersburg,,Coat,paid,129.34,NaT
748,Alex Brown,alex.brown @gmail.com,72472535778,Tallinn,,Coat,paid,82.23,NaT
749,John Smith,john.smith@mail.com,3725558763,Tallinn,2025-05-12,Coat,cancelled,89.42,2025-05
750,Alex Brown,alex.brown@gmail.com,555352555,Tallinn,2025-06-26,Dress,cancelled,49.67,2025-06
751,Ivan Kuznetsov,ivan.kuznetsov@mail.com,3725558292,Berlin,,Bag,paid,73.84,NaT
752,Maxim Orlov,maxim.orlov@mail.com,555932929,Saint Petersburg,2025-05-04,Coat,paid,52.42,2025-05
753,Kate Miller,kate.miller@gmail.com,555293871,Berlin,2025-05-23,Jacket,paid,71.21,2025-05
754,John Smith,john.smith @gmail.com,3725552922,Moscow,,Sneakers,paid,172.68,NaT
755,Alex Brown,alex.brown @gmail.com,3725552438,Berlin,2025-02-01,Coat,cancelled,72.53,2025-02
756,Anna Ivanova,anna.ivanova @gmail.com,77657075548,Riga,,T-shirt,cancelled,251.62,NaT
757,Kate Miller,kate.miller @gmail.com,3725552622,Saint Petersburg,,Coat,cancelled,144.67,NaT
758,Alex Brown,alex.brown@mail.com,71812540682,Moscow,,Boots,cancelled,129.24,NaT
759,John Smith,john.smith@mail.com,3725557968,Saint Petersburg,2025-01-19,T-shirt,cancelled,77.08,2025-01
760,Maria Petrova,maria.petrova@example.com,3725553514,Moscow,,Dress,cancelled,155.02,NaT
761,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,555771274,Saint Petersburg,,Jeans,paid,91.22,NaT
762,John Smith,john.smith@example.com,3725554640,Saint Petersburg,2025-02-14,Jacket,paid,126.1,2025-02
763,Kate Miller,kate.miller@mail.com,555736975,Berlin,,Boots,cancelled,248.0,NaT
764,Maria Petrova,maria.petrova@mail.com,3725551155,Saint Petersburg,,Sneakers,pending,115.2,NaT
765,Alex Brown,alex.brown@example.com,555291999,Saint Petersburg,2025-05-14,Jeans,paid,177.46,2025-05
766,Olga Sokolova,olga.sokolova@example.com,3725556123,Moscow,2025-01-20,Coat,paid,84.84,2025-01
767,John Smith,john.smith@mail.com,555947613,Moscow,2025-06-23,Jacket,cancelled,118.25,2025-06
768,John Smith,john.smith@example.com,555746223,Saint Petersburg,2025-06-29,Sneakers,cancelled,208.54,2025-06
769,Maria Petrova,maria.petrova @gmail.com,555178771,Moscow,,T-shirt,paid,88.65,NaT
770,Kate Miller,kate.miller @gmail.com,555992104,Moscow,,Boots,paid,210.62,NaT
771,Olga Sokolova,olga.sokolova@gmail.com,3725558586,Unknown,,Jeans,pending,155.39,NaT
772,John Smith,john.smith@gmail.com,555857526,Saint Petersburg,,Dress,cancelled,91.88,NaT
773,Maria Petrova,maria.petrova@example.com,70029680169,Tallinn,,Jeans,pending,151.62,NaT
774,Ivan Kuznetsov,ivan.kuznetsov @gmail.com,555950965,Tallinn,,Boots,paid,168.63,NaT
775,Kate Miller,kate.miller @gmail.com,3725552813,Moscow,,Coat,paid,151.09,NaT
776,Maxim Orlov,maxim.orlov@mail.com,555541550,Tallinn,2025-05-09,Coat,paid,41.49,2025-05
777,John Smith,john.smith@gmail.com,3725553066,Berlin,,Sneakers,cancelled,83.64,NaT
778,Maxim Orlov,maxim.orlov@mail.com,71842334552,Saint Petersburg,2025-02-09,Jeans,paid,107.62,2025-02
779,Olga Sokolova,olga.sokolova @gmail.com,79032594933,Berlin,2025-05-09,Coat,paid,116.28,2025-05
780,John Smith,john.smith @gmail.com,3725557574,Moscow,,Boots,cancelled,151.03,NaT
781,Olga Sokolova,olga.sokolova @gmail.com,3725554633,Saint Petersburg,,Dress,pending,128.89,NaT
782,Kate Miller,kate.miller@mail.com,555846151,Moscow,,T-shirt,paid,53.23,NaT
783,Olga Sokolova,olga.sokolova@example.com,3725555590,Saint Petersburg,,Dress,paid,139.01,NaT
784,Anna Ivanova,anna.ivanova @gmail.com,71595976710,Moscow,,Dress,paid,150.53,NaT
785,John Smith,john.smith@gmail.com,3725554120,Saint Petersburg,2025-01-20,Jacket,paid,147.99,2025-01
786,Maria Petrova,maria.petrova@gmail.com,77351279458,Moscow,,Boots,paid,174.04,NaT
787,Maxim Orlov,,3725559581,Moscow,,Jeans,paid,161.7,NaT
788,Anna Ivanova,anna.ivanova @gmail.com,3725557512,Tallinn,2025-04-23,Boots,pending,142.96,2025-04
789,Alex Brown,alex.brown @gmail.com,72456283110,Berlin,,Jacket,cancelled,116.49,NaT
790,Olga Sokolova,olga.sokolova@mail.com,77336898091,Berlin,,Bag,pending,36.95,NaT
791,Anna Ivanova,anna.ivanova @gmail.com,73395692712,Moscow,,T-shirt,pending,141.48,NaT
792,Kate Miller,kate.miller@gmail.com,555376864,Moscow,,Sneakers,pending,130.38,NaT
793,Alex Brown,alex.brown@mail.com,74173010454,Unknown,2025-06-18,Jeans,cancelled,133.58,2025-06
794,Alex Brown,alex.brown@example.com,71154459322,Saint Petersburg,,Boots,pending,56.16,NaT
795,Maria Petrova,maria.petrova@example.com,3725552535,Moscow,,Jeans,paid,65.95,NaT
796,Olga Sokolova,olga.sokolova @gmail.com,3725553911,Riga,,Boots,paid,172.66,NaT
797,Maria Petrova,maria.petrova@gmail.com,3725552633,Moscow,2025-01-04,Bag,paid,118.02,2025-01
